file_name,year,doi,dominant_topic,dominant_topic_prob
Kim-2022-10.1001_jamanetworkopen.2022.44049.txt,2022,10.1001/jamanetworkopen.2022.44049,7,0.30005065
Kim-2022-10.1002_hbm.25888.txt,2022,10.1002/hbm.25888,10,0.2846649
Kim-2023-10.1001_jamanetworkopen.2023.3502.txt,2023,10.1001/jamanetworkopen.2023.3502,14,0.2409682
Kim-2023-10.1001_jamanetworkopen.2023.5681.txt,2023,10.1001/jamanetworkopen.2023.5681,2,0.28890392
King-2024-10.1111_jora.12901.txt,2024,10.1111/jora.12901,12,0.418781
King-2024-10.3389_fvets.2024.1364718.txt,2024,10.3389/fvets.2024.1364718,8,0.64340526
Kirlic-2021-10.1111_cdev.13578.txt,2021,10.1111/cdev.13578,14,0.25338444
Kiss-2022-10.1016_j.jadohealth.2021.11.023.txt,2022,10.1016/j.jadohealth.2021.11.023,8,0.3561504
Kiss-2023-10.1037_hea0001251.txt,2023,10.1037/hea0001251,14,0.6125539
Kiss-2024-10.1016_j.jad.2023.10.158.txt,2024,10.1016/j.jad.2023.10.158,8,0.20358452
Kiss-2024-10.1038_s41598-024-60811-2.txt,2024,10.1038/s41598-024-60811-2,14,0.38676327
Kiss-2024-10.1186_s41606-024-00111-w.txt,2024,10.1186/s41606-024-00111-w,14,0.38880745
Kiss-2025-10.1093_sleep_zsaf065.txt,2025,10.1093/sleep/zsaf065,14,0.80195475
Klein-2022-10.1371_journal.pone.0265239.txt,2022,10.1371/journal.pone.0265239,2,0.27895847
Klein-2023-10.1080_13811118.2022.2075815.txt,2023,10.1080/13811118.2022.2075815,12,0.3599459
Kliamovich-2024-10.1016_j.bpsc.2024.07.026.txt,2024,10.1016/j.bpsc.2024.07.026,6,0.35654956
Kochunov-2023-10.1016_j.biopsych.2023.03.009.txt,2023,10.1016/j.biopsych.2023.03.009,7,0.23393895
Kochvar-2023-10.18332_tpc_173556.txt,2023,10.18332/tpc/173556,1,0.46128458
Kohler-2022-10.1111_adb.13160.txt,2022,10.1111/adb.13160,4,0.6649842
Kohler-2024-10.1016_j.bpsc.2023.11.008.txt,2024,10.1016/j.bpsc.2023.11.008,11,0.2459508
Kong-2023-10.1016_j.neuroimage.2023.120044.txt,2023,10.1016/j.neuroimage.2023.120044,6,0.7258066
Kong-2025-10.1111_jcpp.14167.txt,2025,10.1111/jcpp.14167,3,0.24631096
Korbmacher-2025-10.1016_j.neuroimage.2025.1211.txt,2025,10.1016/j.neuroimage.2025.1211,5,0.4466516
Korologou-Linden-2024-10.1136_jnnp-2023-332969.txt,2024,10.1136/jnnp-2023-332969,10,0.60254854
Kraft-2023-10.1038_s41467-023-41839-w.txt,2023,10.1038/s41467-023-41839-w,6,0.4198389
Kraft-2024-10.1162_imag_a_00157.txt,2024,10.1162/imag/a/00157,6,0.5675335
Krimmel-2025-10.1038_s41467-025-58172-z.txt,2025,10.1038/s41467-025-58172-z,7,0.49955714
Krogsrud-2021-10.1016_j.dcn.2021.100997.txt,2021,10.1016/j.dcn.2021.100997,7,0.37333658
Ku-2024-10.1001_jamanetworkopen.2024.16484.txt,2024,10.1001/jamanetworkopen.2024.16484,2,0.38987032
Ku-2024-10.1017_s0033291724000278.txt,2024,10.1017/s0033291724000278,12,0.39790893
Ku-2024-10.1093_schbul_sbae141.txt,2024,10.1093/schbul/sbae141,14,0.3796591
Ku-2025-10.1017_s0033291725000224.txt,2025,10.1017/s0033291725000224,12,0.34559107
Kuang-2023-10.1186_s12916-023-02920-9.txt,2023,10.1186/s12916-023-02920-9,0,0.41044793
Kulisch-2023-10.1111_desc.13392.txt,2023,10.1111/desc.13392,0,0.25233245
Kunitoki-2023-10.1016_j.bpsgos.2023.02.001.txt,2023,10.1016/j.bpsgos.2023.02.001,10,0.25393865
Kwarteng-2021-10.1016_j.addbeh.2021.107034.txt,2021,10.1016/j.addbeh.2021.107034,11,0.50251865
Kwon-2021-10.1073_pnas.2110811118.txt,2021,10.1073/pnas.2110811118,2,0.33630735
Kwon-2024-10.1080_10826084.2023.2259471.txt,2024,10.1080/10826084.2023.2259471,4,0.35066476
LaBianca-2024-10.1038_s41588-023-01593-7.txt,2024,10.1038/s41588-023-01593-7,10,0.5088851
Lahey-2022-10.1016_j.jpsychires.2022.06.019.txt,2022,10.1016/j.jpsychires.2022.06.019,10,0.35542238
Lahey-2024-10.1111_jcpp.13944.txt,2024,10.1111/jcpp.13944,0,0.4357118
Langensee-2022-10.3390_brainsci12050599.txt,2022,10.3390/brainsci12050599,7,0.2870626
Langensee-2023-10.1016_j.neuropsychologia.2023.txt,2023,10.1016/j.neuropsychologia.2023,7,0.45252898
Langensee-2024-10.1038_s41539-024-00233-x.txt,2024,10.1038/s41539-024-00233-x,12,0.42569822
Larson-2025-10.1016_j.chiabu.2025.107274.txt,2025,10.1016/j.chiabu.2025.107274,12,0.3243889
Laurent-2020-10.1001_jamapediatrics.2019.4708.txt,2020,10.1001/jamapediatrics.2019.4708,2,0.3343063
Lawrence-2021-10.1038_s41398-021-01593-3.txt,2021,10.1038/s41398-021-01593-3,4,0.5859204
Lawrence-2023-10.1002_hbm.26079.txt,2023,10.1002/hbm.26079,5,0.4694982
Lee-2022-10.1001_jamapsychiatry.2022.2379.txt,2022,10.1001/jamapsychiatry.2022.2379,2,0.35221305
Lee-2022-10.1016_j.biopsych.2021.11.026.txt,2022,10.1016/j.biopsych.2021.11.026,10,0.35931838
Lee-2022-10.1177_10556656211045530.txt,2022,10.1177/10556656211045530,10,0.59874356
Lee-2022-10.3389_fpsyt.2022.803891.txt,2022,10.3389/fpsyt.2022.803891,11,0.3123341
Lee-2024-10.1001_jamanetworkopen.2024.0376.txt,2024,10.1001/jamanetworkopen.2024.0376,2,0.43410128
Lees-2020-10.1016_j.drugalcdep.2020.108187.txt,2020,10.1016/j.drugalcdep.2020.108187,1,0.4753082
Lees-2020-10.1111_acer.14343.txt,2020,10.1111/acer.14343,11,0.27612206
Lees-2020-10.1176_appi.ajp.2020.20010086.txt,2020,10.1176/appi.ajp.2020.20010086,1,0.4777825
Lees-2020-10.1186_s12889-020-09894-w.txt,2020,10.1186/s12889-020-09894-w,14,0.45962805
Lees-2021-10.1016_j.bpsc.2020.09.007.txt,2021,10.1016/j.bpsc.2020.09.007,7,0.505619
Lees-2021-10.1016_j.drugalcdep.2020.108403.txt,2021,10.1016/j.drugalcdep.2020.108403,4,0.3908179
Leming-2021-10.1186_s13229-021-00439-5.txt,2021,10.1186/s13229-021-00439-5,6,0.409781
Leonard-2024-10.1016_j.jadohealth.2024.05.022.txt,2024,10.1016/j.jadohealth.2024.05.022,8,0.36511418
Lepow-2024-10.1016_j.jaacop.2024.04.009.txt,2024,10.1016/j.jaacop.2024.04.009,15,0.23851208
Levin-2024-10.1038_s41398-024-02868-1.txt,2024,10.1038/s41398-024-02868-1,0,0.54306984
Lewis-de Los An-2021-10.1097_psy.0000000000000.txt,2021,10.1097/psy.0000000000000,3,0.43106818
Lewis-de Los An-2022-10.1016_j.acap.2022.06.00.txt,2022,10.1016/j.acap.2022.06.00,0,0.29194638
Lewis-de Los An-2024-10.1016_j.acap.2023.09.01.txt,2024,10.1016/j.acap.2023.09.01,14,0.48104423
Li-2021-10.1001_jamaneurol.2021.0306.txt,2021,10.1001/jamaneurol.2021.0306,2,0.25814393
Li-2022-10.1038_s41598-022-15124-7.txt,2022,10.1038/s41598-022-15124-7,5,0.30593628
Li-2022-10.1126_sciadv.abj1812.txt,2022,10.1126/sciadv.abj1812,6,0.4634261
Li-2022-10.1371_journal.pone.0268707.txt,2022,10.1371/journal.pone.0268707,7,0.35992676
Li-2023-10.1001_jamanetworkopen.2023.20276.txt,2023,10.1001/jamanetworkopen.2023.20276,5,0.32348606
Li-2023-10.1002_hbm.26415.txt,2023,10.1002/hbm.26415,6,0.5030699
Li-2023-10.1093_cercor_bhac415.txt,2023,10.1093/cercor/bhac415,7,0.5658138
Li-2023-10.1093_texcom_tgad007.txt,2023,10.1093/texcom/tgad007,3,0.3772563
Li-2023-10.1097_j.pain.0000000000002969.txt,2023,10.1097/j.pain.0000000000002969,13,0.46745574
Li-2023-10.3390_brainsci13101469.txt,2023,10.3390/brainsci13101469,5,0.38598093
Li-2024-10.1001_jamapediatrics.2024.1379.txt,2024,10.1001/jamapediatrics.2024.1379,2,0.43140167
Li-2024-10.1002_advs.202307540.txt,2024,10.1002/advs.202307540,2,0.3016428
Li-2024-10.1038_s41467-024-52222-8.txt,2024,10.1038/s41467-024-52222-8,10,0.3939015
Li-2024-10.1080_07420528.2024.2353848.txt,2024,10.1080/07420528.2024.2353848,14,0.38238335
Li-2024-10.1097_j.pain.0000000000003271.txt,2024,10.1097/j.pain.0000000000003271,3,0.3681145
Li-2025-10.1002_sim.70069.txt,2025,10.1002/sim.70069,6,0.50855726
Li-2025-10.1016_j.biopsych.2025.03.026.txt,2025,10.1016/j.biopsych.2025.03.026,7,0.56712085
Li-2025-10.1038_s41380-025-02912-6.txt,2025,10.1038/s41380-025-02912-6,10,0.30534574
Lichenstein-2022-10.1016_j.bpsc.2021.02.013.txt,2022,10.1016/j.bpsc.2021.02.013,15,0.40112472
Lin-2020-10.1007_s10802-020-00703-x.txt,2020,10.1007/s10802-020-00703-x,0,0.41736224
Lin-2021-10.1007_s10802-020-00749-x.txt,2021,10.1007/s10802-020-00749-x,0,0.5412315
Lin-2023-10.3389_fnins.2023.1138670.txt,2023,10.3389/fnins.2023.1138670,5,0.4123673
Lin-2024-10.1214_23-aoas1797.txt,2024,10.1214/23-aoas1797,6,0.7982447
Lisdahl-2021-10.1016_j.drugalcdep.2021.108946.txt,2021,10.1016/j.drugalcdep.2021.108946,1,0.42039636
Liu-2021-10.1016_j.bpsc.2021.04.017.txt,2021,10.1016/j.bpsc.2021.04.017,15,0.46187928
Liu-2021-10.1016_j.neuroimage.2021.118750.txt,2021,10.1016/j.neuroimage.2021.118750,6,0.6228994
Liu-2022-10.1177_20552076221123705.txt,2022,10.1177/20552076221123705,7,0.32547206
Liu-2023-10.1007_s10802-023-01106-4.txt,2023,10.1007/s10802-023-01106-4,0,0.8291743
Liu-2024-10.1016_j.cell.2024.11.012.txt,2024,10.1016/j.cell.2024.11.012,10,0.40867507
Liu-2024-10.1080_01621459.2022.2142590.txt,2024,10.1080/01621459.2022.2142590,6,0.76038593
Liu-2025-10.1111_jcpp.14155.txt,2025,10.1111/jcpp.14155,12,0.42238134
Logan-2025-10.1016_j.acap.2025.102792.txt,2025,10.1016/j.acap.2025.102792,0,0.45343497
Lombardo-2023-10.1093_texcom_tgad015.txt,2023,10.1093/texcom/tgad015,7,0.36129484
Long-2022-10.1001_jamanetworkopen.2022.5972.txt,2022,10.1001/jamanetworkopen.2022.5972,2,0.29763284
Lopez-2021-10.3389_fpubh.2021.657422.txt,2021,10.3389/fpubh.2021.657422,1,0.2895428
Lopez-2022-10.1016_j.neuroimage.2022.119626.txt,2022,10.1016/j.neuroimage.2022.119626,0,0.24297038
Lopez-2024-10.1556_2006.2024.00068.txt,2024,10.1556/2006.2024.00068,11,0.48274168
Loso-2021-10.1016_j.psychres.2021.114026.txt,2021,10.1016/j.psychres.2021.114026,0,0.54907507
Loso-2023-10.1016_j.jadohealth.2023.02.008.txt,2023,10.1016/j.jadohealth.2023.02.008,12,0.46282324
Loso-2023-10.3389_fnint.2023.1084748.txt,2023,10.3389/fnint.2023.1084748,12,0.29548052
Loughnan-2022-10.1016_j.neuroimage.2022.119632.txt,2022,10.1016/j.neuroimage.2022.119632,10,0.6827084
Loughnan-2022-10.1111_jcpp.13649.txt,2022,10.1111/jcpp.13649,10,0.40628818
Loughnan-2023-10.1177_09567976231160702.txt,2023,10.1177/09567976231160702,2,0.41151324
Lowe-2024-10.1016_j.dcn.2024.101377.txt,2024,10.1016/j.dcn.2024.101377,11,0.45497063
Luciana-2018-10.1016_j.dcn.2018.02.006.txt,2018,10.1016/j.dcn.2018.02.006,2,0.36246663
Ludyga-2022-10.1016_j.nicl.2022.103141.txt,2022,10.1016/j.nicl.2022.103141,7,0.2259374
Luking-2025-10.1016_j.jaac.2024.10.016.txt,2025,10.1016/j.jaac.2024.10.016,13,0.317684
Lunsford-Avery-2021-10.1002_jcv2.12055.txt,2021,10.1002/jcv2.12055,14,0.445838
Luo-2022-10.1038_s41398-022-02007-8.txt,2022,10.1038/s41398-022-02007-8,10,0.30511725
Luo-2023-10.1002_oby.23901.txt,2023,10.1002/oby.23901,3,0.3503503
Luo-2023-10.1186_s13034-022-00536-0.txt,2023,10.1186/s13034-022-00536-0,7,0.33945242
Luo-2025-10.1038_s41592-025-02654-x.txt,2025,10.1038/s41592-025-02654-x,6,0.70803297
Lynch-2024-10.1038_s41586-024-07805-2.txt,2024,10.1038/s41586-024-07805-2,7,0.5222697
Ma-2021-10.3389_fgene.2021.654717.txt,2021,10.3389/fgene.2021.654717,10,0.5037447
Ma-2022-10.1186_s12916-022-02627-3.txt,2022,10.1186/s12916-022-02627-3,1,0.35507134
Ma-2023-10.1007_s00787-023-02305-6.txt,2023,10.1007/s00787-023-02305-6,1,0.4500234
Ma-2023-10.1371_journal.pone.0287682.txt,2023,10.1371/journal.pone.0287682,3,0.44609645
Ma-2025-10.1016_j.celrep.2025.115565.txt,2025,10.1016/j.celrep.2025.115565,14,0.26356676
Ma-2025-10.1038_s41398-025-03237-2.txt,2025,10.1038/s41398-025-03237-2,10,0.32980755
MacSweeney-2023-10.1016_j.dcn.2023.101223.txt,2023,10.1016/j.dcn.2023.101223,13,0.5006104
MacSweeney-2024-10.1016_j.bpsc.2024.11.003.txt,2024,10.1016/j.bpsc.2024.11.003,0,0.2500733
MacSweeney-2025-10.1111_jcpp.14139.txt,2025,10.1111/jcpp.14139,13,0.47783852
Maes-2023-10.1007_s10519-022-10123-w.txt,2023,10.1007/s10519-022-10123-w,10,0.31905258
Makowski-2022-10.1126_science.abe8457.txt,2022,10.1126/science.abe8457,10,0.78944683
Makowski-2023-10.1073_pnas.2214834120.txt,2023,10.1073/pnas.2214834120,10,0.62916976
Makowski-2024-10.1093_cercor_bhae223.txt,2024,10.1093/cercor/bhae223,6,0.42944795
Manning-2025-10.1016_j.bpsc.2025.03.003.txt,2025,10.1016/j.bpsc.2025.03.003,7,0.39563468
Marek-2019-10.1016_j.dcn.2019.100706.txt,2019,10.1016/j.dcn.2019.100706,7,0.48251253
Marek-2022-10.1038_s41586-022-04492-9.txt,2022,10.1038/s41586-022-04492-9,6,0.6372812
Marek-2024-10.1038_s41386-024-01960-w.txt,2024,10.1038/s41386-024-01960-w,6,0.562188
Mariko-2023-10.3389_fpubh.2023.1088043.txt,2023,10.3389/fpubh.2023.1088043,12,0.3179807
Marshall-2020-10.1038_s41591-019-0713-y.txt,2020,10.1038/s41591-019-0713-y,12,0.4881181
Marshall-2021-10.1371_journal.pone.0258469.txt,2021,10.1371/journal.pone.0258469,2,0.36240032
Marshall-2022-10.1016_j.healthplace.2022.10288.txt,2022,10.1016/j.healthplace.2022.10288,8,0.46643236
Marshall-2022-10.3389_fpubh.2022.734308.txt,2022,10.3389/fpubh.2022.734308,12,0.41994765
Marshall-2023-10.1037_hea0001254.txt,2023,10.1037/hea0001254,12,0.3478565
Marshall-2025-10.1523_jneurosci.1091-24.2025.txt,2025,10.1523/jneurosci.1091-24.2025,7,0.42620048
Martin-2024-10.1016_j.jaac.2024.02.015.txt,2024,10.1016/j.jaac.2024.02.015,11,0.3148026
Martinez Agulleiro-2024-10.1089_lgbt.2023.0143.txt,2024,10.1089/lgbt.2023.0143,12,0.3164135
Martinez-2024-10.1073_pnas.2321965121.txt,2024,10.1073/pnas.2321965121,12,0.3197468
Martino-2023-10.1080_15374416.2023.2272936.txt,2023,10.1080/15374416.2023.2272936,8,0.4963931
Martz-2022-10.1016_j.dadr.2022.100037.txt,2022,10.1016/j.dadr.2022.100037,4,0.5434483
Martz-2022-10.3390_brainsci12070913.txt,2022,10.3390/brainsci12070913,11,0.37967017
Mart¡nez-2024-10.1017_s0033291724000035.txt,2024,10.1017/s0033291724000035,12,0.51527613
Marusak-2023-10.1089_can.2022.0144.txt,2023,10.1089/can.2022.0144,0,0.24810818
Mattey-Mora-2021-10.1093_cdn_nzab119.txt,2021,10.1093/cdn/nzab119,2,0.26545414
Mattoni-2021-10.1016_j.dcn.2021.101013.txt,2021,10.1016/j.dcn.2021.101013,7,0.40029365
Mattoni-2023-10.1016_j.pscychresns.2023.111684.txt,2023,10.1016/j.pscychresns.2023.111684,0,0.4018059
Maxwell-2023-10.1007_s10578-022-01369-w.txt,2023,10.1007/s10578-022-01369-w,12,0.59234995
May-2022-10.3389_fpsyt.2022.886848.txt,2022,10.3389/fpsyt.2022.886848,4,0.4625196
McCabe-2022-10.1080_00273171.2020.1868966.txt,2022,10.1080/00273171.2020.1868966,6,0.75375426
McCarthy-2023-10.1016_j.jpsychires.2023.10.030.txt,2023,10.1016/j.jpsychires.2023.10.030,14,0.3379199
McCurry-2024-10.1093_sleep_zsae048.txt,2024,10.1093/sleep/zsae048,14,0.40715617
McKay-2024-10.1016_j.jaac.2023.10.015.txt,2024,10.1016/j.jaac.2023.10.015,0,0.29944634
McNeilly-2022-10.1016_j.dcn.2022.101172.txt,2022,10.1016/j.dcn.2022.101172,13,0.44847265
Meca-2023-10.1016_j.bpsgos.2023.02.005.txt,2023,10.1016/j.bpsgos.2023.02.005,8,0.27901977
Mendes-2023-10.1038_s41598-023-33920-7.txt,2023,10.1038/s41598-023-33920-7,6,0.48508045
Mendes-2024-10.1162_imag_a_00204.txt,2024,10.1162/imag/a/00204,7,0.42242587
Mendoza-2024-10.1016_j.appet.2023.107132.txt,2024,10.1016/j.appet.2023.107132,0,0.4468735
Menken-2022-10.3389_fpsyg.2022.925727.txt,2022,10.3389/fpsyg.2022.925727,12,0.35095698
Menken-2023-10.1016_j.dcn.2023.101247.txt,2023,10.1016/j.dcn.2023.101247,7,0.43877062
Mennies-2021-10.1007_s10802-020-00687-8.txt,2021,10.1007/s10802-020-00687-8,8,0.46670523
Menon-2021-10.3389_fninf.2021.742807.txt,2021,10.3389/fninf.2021.742807,6,0.49629048
Menu-2024-10.1111_cdev.14143.txt,2024,10.1111/cdev.14143,15,0.23454143
Meredith-2022-10.1002_dev.22258.txt,2022,10.1002/dev.22258,12,0.39651954
Mewton-2022-10.1111_jcpp.13513.txt,2022,10.1111/jcpp.13513,0,0.4703092
Mewton-2023-10.1037_hea0001248.txt,2023,10.1037/hea0001248,7,0.44244725
Michael-2024-10.1093_pnasnexus_pgae412.txt,2024,10.1093/pnasnexus/pgae412,7,0.33603632
Michel-2024-10.1523_jneurosci.0465-23.2023.txt,2024,10.1523/jneurosci.0465-23.2023,6,0.27338567
Michelini-2019-10.1038_s41398-019-0593-4.txt,2019,10.1038/s41398-019-0593-4,0,0.6152219
Miles-2024-10.1016_j.psychres.2024.116030.txt,2024,10.1016/j.psychres.2024.116030,7,0.39305073
Miller-2023-10.1001_jamapediatrics.2023.1801.txt,2023,10.1001/jamapediatrics.2023.1801,2,0.2763055
Miller-2023-10.1016_j.cortex.2023.09.009.txt,2023,10.1016/j.cortex.2023.09.009,14,0.25962543
Miller-2024-10.1001_jamanetworkopen.2024.52027.txt,2024,10.1001/jamanetworkopen.2024.52027,7,0.3873767
Mirza-2024-10.1007_s10943-023-01981-7.txt,2024,10.1007/s10943-023-01981-7,4,0.68599856
Misztal-2023-10.1016_j.psychres.2023.115550.txt,2023,10.1016/j.psychres.2023.115550,0,0.3195444
Mitchell-2024-10.3389_fnhum.2024.1379945.txt,2024,10.3389/fnhum.2024.1379945,14,0.31703296
Modabbernia-2021-10.1016_j.biopsych.2020.08.01.txt,2021,10.1016/j.biopsych.2020.08.01,7,0.27166727
Modabbernia-2022-10.1002_hbm.26010.txt,2022,10.1002/hbm.26010,6,0.47224417
Modabbernia-2022-10.1192_j.eurpsy.2021.2262.txt,2022,10.1192/j.eurpsy.2021.2262,0,0.37613165
Modi-2024-10.1016_j.ntt.2024.107404.txt,2024,10.1016/j.ntt.2024.107404,1,0.62254465
Molloy-2025-10.1093_cercor_bhaf074.txt,2025,10.1093/cercor/bhaf074,6,0.55829513
Montez-2023-10.1016_j.dcn.2023.101234.txt,2023,10.1016/j.dcn.2023.101234,6,0.8005559
Mooney-2023-10.1002_jcv2.12152.txt,2023,10.1002/jcv2.12152,10,0.38737392
Mooney-2024-10.1523_jneurosci.1202-23.2023.txt,2024,10.1523/jneurosci.1202-23.2023,5,0.2794301
Moore-2020-10.1037_abn0000601.txt,2020,10.1037/abn0000601,0,0.3253095
Moore-2023-10.3390_jintelligence11050090.txt,2023,10.3390/jintelligence11050090,2,0.54716915
Moore-2024-10.1016_j.drugalcdep.2024.112491.txt,2024,10.1016/j.drugalcdep.2024.112491,4,0.49427226
Moore-2024-10.1080_10826084.2024.2403109.txt,2024,10.1080/10826084.2024.2403109,4,0.28428897
Moore-2025-10.1037_neu0001004.txt,2025,10.1037/neu0001004,6,0.23402935
Moreau-2023-10.1016_j.bpsgos.2022.02.005.txt,2023,10.1016/j.bpsgos.2022.02.005,1,0.45407885
Morningstar-2025-10.1002_dev.70037.txt,2025,10.1002/dev.70037,13,0.3104675
Morris-2022-10.1214_22-aoas1612.txt,2022,10.1214/22-aoas1612,6,0.7034879
Morys-2023-10.1038_s41398-022-02301-5.txt,2023,10.1038/s41398-022-02301-5,3,0.3013293
Morys-2024-10.1038_s42003-024-06361-9.txt,2024,10.1038/s42003-024-06361-9,10,0.3824827
Moses-2022-10.1038_s41380-022-01775-5.txt,2022,10.1038/s41380-022-01775-5,10,0.36807877
Mournet-2025-10.1111_jcpp.14075.txt,2025,10.1111/jcpp.14075,4,0.41923064
Mueller-2022-10.1080_08927936.2022.2027093.txt,2022,10.1080/08927936.2022.2027093,8,0.6049071
Mullins-2020-10.1177_0956797620929299.txt,2020,10.1177/0956797620929299,11,0.4821621
Mummaneni-2023-10.1002_hbm.26488.txt,2023,10.1002/hbm.26488,14,0.3628553
Murphy-2021-10.1016_j.drugalcdep.2021.108624.txt,2021,10.1016/j.drugalcdep.2021.108624,4,0.7773212
Murray-2022-10.1001_jamapediatrics.2022.2490.txt,2022,10.1001/jamapediatrics.2022.2490,2,0.5232809
Murray-2022-10.1016_j.jadohealth.2021.11.031.txt,2022,10.1016/j.jadohealth.2021.11.031,0,0.39713937
Murray-2022-10.1016_j.psychres.2022.114473.txt,2022,10.1016/j.psychres.2022.114473,3,0.38524044
Murray-2023-10.1016_j.psychres.2023.115186.txt,2023,10.1016/j.psychres.2023.115186,7,0.35758713
Murray-2023-10.1017_s0033291722000514.txt,2023,10.1017/s0033291722000514,3,0.40217784
Murray-2023-10.1017_s0033291722003269.txt,2023,10.1017/s0033291722003269,7,0.3004184
Murray-2024-10.1016_j.jadohealth.2023.12.021.txt,2024,10.1016/j.jadohealth.2023.12.021,11,0.4599487
Murtha-2024-10.1111_jcpp.14062.txt,2024,10.1111/jcpp.14062,15,0.51444227
Musolf-2024-10.1038_s41598-024-58343-w.txt,2024,10.1038/s41598-024-58343-w,10,0.8761835
Must-2023-10.3389_fped.2023.1198033.txt,2023,10.3389/fped.2023.1198033,14,0.45178744
Must-2025-10.1016_j.jpeds.2025.114482.txt,2025,10.1016/j.jpeds.2025.114482,3,0.4058737
Nadler-2024-10.1177_07067437241271696.txt,2024,10.1177/07067437241271696,1,0.62702
Nagata-2021-10.1001_jamapediatrics.2021.1022.txt,2021,10.1001/jamapediatrics.2021.1022,2,0.4290732
Nagata-2021-10.1002_eat.23489.txt,2021,10.1002/eat.23489,3,0.4873624
Nagata-2021-10.1111_ijpo.12827.txt,2021,10.1111/ijpo.12827,14,0.5662394
Nagata-2022-10.1001_jamapediatrics.2021.4334.txt,2022,10.1001/jamapediatrics.2021.4334,8,0.30365223
Nagata-2022-10.1016_j.acap.2021.12.008.txt,2022,10.1016/j.acap.2021.12.008,14,0.60987484
Nagata-2022-10.1016_j.acap.2022.07.003.txt,2022,10.1016/j.acap.2022.07.003,12,0.36380082
Nagata-2022-10.1016_j.jpeds.2021.08.077.txt,2022,10.1016/j.jpeds.2021.08.077,14,0.6495437
Nagata-2022-10.1016_j.pmedr.2021.101685.txt,2022,10.1016/j.pmedr.2021.101685,8,0.5584415
Nagata-2022-10.1016_j.pmedr.2022.101900.txt,2022,10.1016/j.pmedr.2022.101900,8,0.5095676
Nagata-2022-10.1038_s41390-022-02176-8.txt,2022,10.1038/s41390-022-02176-8,14,0.6184438
Nagata-2022-10.1186_s12889-022-12530-4.txt,2022,10.1186/s12889-022-12530-4,14,0.24047276
Nagata-2023-10.1001_jamanetworkopen.2022.55466.txt,2023,10.1001/jamanetworkopen.2022.55466,14,0.35071158
Nagata-2023-10.1002_eat.23944.txt,2023,10.1002/eat.23944,3,0.638314
Nagata-2023-10.1002_jad.12124.txt,2023,10.1002/jad.12124,12,0.47862583
Nagata-2023-10.1016_j.acap.2022.12.007.txt,2023,10.1016/j.acap.2022.12.007,14,0.586909
Nagata-2023-10.1016_j.ajpc.2023.100508.txt,2023,10.1016/j.ajpc.2023.100508,1,0.46009293
Nagata-2023-10.1016_j.annepidem.2023.03.004.txt,2023,10.1016/j.annepidem.2023.03.004,14,0.639778
Nagata-2023-10.1016_j.jadohealth.2022.10.023.txt,2023,10.1016/j.jadohealth.2022.10.023,14,0.5111485
Nagata-2023-10.1016_j.pmedr.2022.102095.txt,2023,10.1016/j.pmedr.2022.102095,14,0.5454941
Nagata-2023-10.1016_j.pmedr.2023.102153.txt,2023,10.1016/j.pmedr.2023.102153,4,0.40007553
Nagata-2023-10.1016_j.sleh.2023.02.005.txt,2023,10.1016/j.sleh.2023.02.005,14,0.8319717
Nagata-2023-10.1038_s41390-023-02700-4.txt,2023,10.1038/s41390-023-02700-4,8,0.3707991
Nagata-2023-10.1038_s41390-023-02959-7.txt,2023,10.1038/s41390-023-02959-7,3,0.51559484
Nagata-2023-10.1089_lgbt.2022.0268.txt,2023,10.1089/lgbt.2022.0268,14,0.32411662
Nagata-2023-10.1111_jcpp.13673.txt,2023,10.1111/jcpp.13673,14,0.51645815
Nagata-2023-10.1186_s12889-023-15298-3.txt,2023,10.1186/s12889-023-15298-3,4,0.46907493
Nagata-2023-10.1186_s12889-023-17434-5.txt,2023,10.1186/s12889-023-17434-5,4,0.61720616
Nagata-2023-10.1186_s40337-023-00904-x.txt,2023,10.1186/s40337-023-00904-x,3,0.478995
Nagata-2024-10.1002_eat.24317.txt,2024,10.1002/eat.24317,3,0.3200618
Nagata-2024-10.1016_j.acap.2024.01.023.txt,2024,10.1016/j.acap.2024.01.023,14,0.50619566
Nagata-2024-10.1016_j.acap.2024.102624.txt,2024,10.1016/j.acap.2024.102624,12,0.49312073
Nagata-2024-10.1016_j.annepidem.2024.04.013.txt,2024,10.1016/j.annepidem.2024.04.013,14,0.62692297
Nagata-2024-10.1016_j.annepidem.2024.11.004.txt,2024,10.1016/j.annepidem.2024.11.004,8,0.35633564
Nagata-2024-10.1016_j.drugalcdep.2024.112504.txt,2024,10.1016/j.drugalcdep.2024.112504,14,0.39152005
Nagata-2024-10.1016_j.jad.2024.10.078.txt,2024,10.1016/j.jad.2024.10.078,8,0.4988708
Nagata-2024-10.1016_j.jadohealth.2023.12.015.txt,2024,10.1016/j.jadohealth.2023.12.015,1,0.46810895
Nagata-2024-10.1016_j.jadohealth.2024.06.006.txt,2024,10.1016/j.jadohealth.2024.06.006,14,0.7937119
Nagata-2024-10.1016_j.pmedr.2024.102892.txt,2024,10.1016/j.pmedr.2024.102892,8,0.47666553
Nagata-2024-10.1038_s41390-024-03243-y.txt,2024,10.1038/s41390-024-03243-y,14,0.68704677
